timestamp,label,accuracy,content
20221020221924631,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221020223147841,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221020223416544,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221020223503515,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221016005102855,Still,100,{'Still': 100}
20221019083458567,InVehicle,93,"{'InVehicle': 93, 'Still': 1, 'Unknown': 1}"
20221019083803551,InVehicle,91,"{'InVehicle': 91, 'OnFoot': 1, 'Still': 3, 'Unknown': 2, 'Walking': 1}"
20221019083842423,InVehicle,86,"{'InVehicle': 86, 'OnFoot': 1, 'Still': 3, 'Unknown': 2, 'Walking': 1}"
20221019083928393,InVehicle,95,"{'InVehicle': 95, 'Still': 3, 'Unknown': 1}"
20221019084054474,InVehicle,88,"{'InVehicle': 88, 'Still': 5, 'Unknown': 2}"
20221019084150211,InVehicle,87,"{'InVehicle': 87, 'OnFoot': 1, 'Still': 7, 'Unknown': 1, 'Walking': 1}"
20221019084246601,InVehicle,94,"{'InVehicle': 94, 'Still': 1, 'Unknown': 1}"
20221019084408316,InVehicle,94,"{'InVehicle': 94, 'Still': 1, 'Unknown': 1}"
20221019084620012,InVehicle,87,"{'InVehicle': 87, 'OnBycicle': 2, 'OnFoot': 1, 'Still': 3, 'Unknown': 1, 'Walking': 1}"
20221019084802582,InVehicle,93,"{'InVehicle': 93, 'Still': 1, 'Unknown': 1}"
20221019085021148,InVehicle,91,"{'InVehicle': 91, 'OnBycicle': 1, 'Unknown': 2}"
20221019085105517,InVehicle,89,"{'InVehicle': 89, 'Unknown': 1}"
20221019085157662,InVehicle,88,"{'InVehicle': 88, 'Still': 7, 'Unknown': 1}"
20221019085330790,InVehicle,89,"{'InVehicle': 89, 'OnFoot': 1, 'Still': 1, 'Unknown': 1, 'Walking': 1}"
20221019085412670,InVehicle,94,"{'InVehicle': 94, 'Unknown': 1}"
20221019085715815,InVehicle,94,"{'InVehicle': 94, 'Unknown': 1}"
20221019085727219,InVehicle,98,"{'InVehicle': 98, 'Unknown': 2}"
20221019085834039,InVehicle,90,"{'InVehicle': 90, 'Still': 1, 'Unknown': 2}"
20221019090023589,InVehicle,92,"{'InVehicle': 92, 'OnFoot': 2, 'Still': 1, 'Unknown': 2, 'Walking': 2}"
20221019114322812,InVehicle,93,"{'InVehicle': 93, 'Still': 1, 'Unknown': 3}"
20221019114553149,InVehicle,98,"{'InVehicle': 98, 'Unknown': 1}"
20221019114629478,InVehicle,96,"{'InVehicle': 96, 'Unknown': 2}"
20221019114715763,InVehicle,86,"{'InVehicle': 86, 'Unknown': 3}"
20221019114800183,InVehicle,97,"{'InVehicle': 97, 'Unknown': 2}"
20221019114843807,InVehicle,91,"{'InVehicle': 91, 'OnFoot': 2, 'Still': 3, 'Unknown': 2, 'Walking': 2}"
20221019114858388,InVehicle,93,"{'InVehicle': 93, 'Still': 1, 'Unknown': 1}"
20221019114912042,InVehicle,92,"{'InVehicle': 92, 'Still': 2, 'Unknown': 2}"
20221019114933902,InVehicle,96,"{'InVehicle': 96, 'Still': 2, 'Unknown': 1}"
20221019114950430,InVehicle,87,"{'InVehicle': 87, 'OnFoot': 2, 'Still': 8, 'Unknown': 1, 'Walking': 2}"
20221019115102234,InVehicle,96,"{'InVehicle': 96, 'Unknown': 2}"
20221019115409718,InVehicle,94,"{'InVehicle': 94, 'Unknown': 1}"
20221019115514801,InVehicle,90,"{'InVehicle': 90, 'OnFoot': 1, 'Still': 1, 'Unknown': 1, 'Walking': 1}"
20221019115619671,InVehicle,88,"{'InVehicle': 88, 'OnFoot': 1, 'Still': 7, 'Unknown': 1, 'Walking': 1}"
20221019115639787,InVehicle,91,"{'InVehicle': 91, 'Still': 5, 'Unknown': 2}"
20221019115656413,InVehicle,91,"{'InVehicle': 91, 'Unknown': 2}"
20221019115815565,InVehicle,94,"{'InVehicle': 94, 'Still': 3, 'Unknown': 1}"
20221019120116697,InVehicle,86,"{'InVehicle': 86, 'Unknown': 2}"
20221019120333545,InVehicle,91,"{'InVehicle': 91, 'OnFoot': 1, 'Still': 3, 'Unknown': 1, 'Walking': 1}"
20221019142609858,InVehicle,98,"{'InVehicle': 98, 'Unknown': 1}"
20221019142647407,InVehicle,91,"{'InVehicle': 91, 'OnBycicle': 1, 'OnFoot': 1, 'Still': 5, 'Unknown': 1, 'Walking': 1}"
20221019142744561,InVehicle,97,"{'InVehicle': 97, 'Still': 1}"
20221019142824068,InVehicle,75,"{'InVehicle': 75, 'OnBycicle': 1, 'OnFoot': 2, 'Still': 4, 'Unknown': 1, 'Walking': 2}"
20221019193810746,InVehicle,71,"{'InVehicle': 71, 'OnBycicle': 2, 'OnFoot': 3, 'Still': 8, 'Unknown': 2, 'Walking': 3}"
20221019193925228,InVehicle,90,"{'InVehicle': 90, 'Still': 3, 'Unknown': 2}"
20221019082755738,OnFoot,96,"{'OnFoot': 96, 'Running': 1, 'Still': 1, 'Unknown': 2, 'Walking': 96}"
20221019082835323,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019082908312,OnFoot,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}"
20221019082941298,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019083002323,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019083049953,OnFoot,98,"{'OnFoot': 98, 'Running': 1, 'Unknown': 1, 'Walking': 98}"
20221019090118084,OnFoot,95,"{'InVehicle': 1, 'OnBycicle': 1, 'OnFoot': 95, 'Running': 1, 'Unknown': 2, 'Walking': 95}"
20221019090214585,OnFoot,89,"{'InVehicle': 1, 'OnBycicle': 2, 'OnFoot': 89, 'Running': 4, 'Still': 1, 'Unknown': 3, 'Walking': 89}"
20221019090244937,OnFoot,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}"
20221019090332460,OnFoot,97,"{'InVehicle': 1, 'OnFoot': 97, 'Unknown': 2, 'Walking': 97}"
20221019090409836,OnFoot,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}"
20221019090446060,OnFoot,96,"{'OnFoot': 96, 'Unknown': 4, 'Walking': 96}"
20221019090823591,OnFoot,98,"{'OnFoot': 98, 'Running': 1, 'Unknown': 1, 'Walking': 98}"
20221019090850722,OnFoot,92,"{'InVehicle': 2, 'OnBycicle': 2, 'OnFoot': 92, 'Running': 2, 'Still': 1, 'Walking': 92}"
20221019090928176,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019091005602,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019091046620,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019091123998,OnFoot,96,"{'OnFoot': 96, 'Still': 1, 'Unknown': 3, 'Walking': 96}"
20221019091201450,OnFoot,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}"
20221019091238863,OnFoot,96,"{'OnFoot': 96, 'Still': 1, 'Unknown': 3, 'Walking': 96}"
20221019091316263,OnFoot,97,"{'OnFoot': 97, 'Unknown': 3, 'Walking': 97}"
20221019091353655,OnFoot,96,"{'InVehicle': 1, 'OnFoot': 96, 'Still': 1, 'Unknown': 1, 'Walking': 96}"
20221019091431043,OnFoot,97,"{'OnFoot': 97, 'Running': 1, 'Unknown': 2, 'Walking': 97}"
20221019091508978,OnFoot,87,"{'OnBycicle': 6, 'OnFoot': 87, 'Running': 3, 'Still': 1, 'Unknown': 3, 'Walking': 87}"
20221019091549329,OnFoot,92,"{'InVehicle': 1, 'OnBycicle': 2, 'OnFoot': 92, 'Running': 2, 'Unknown': 2, 'Walking': 92}"
20221019091616595,OnFoot,87,"{'InVehicle': 2, 'OnBycicle': 3, 'OnFoot': 87, 'Running': 1, 'Still': 6, 'Unknown': 1, 'Walking': 87}"
20221019111427508,OnFoot,89,"{'InVehicle': 2, 'OnBycicle': 1, 'OnFoot': 89, 'Running': 3, 'Still': 1, 'Unknown': 2, 'Walking': 89}"
20221019113122643,OnFoot,96,"{'InVehicle': 1, 'OnFoot': 96, 'Unknown': 3, 'Walking': 96}"
20221019113203338,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019113357795,OnFoot,96,"{'InVehicle': 1, 'OnFoot': 96, 'Unknown': 3, 'Walking': 96}"
20221019113415495,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019113448089,OnFoot,96,"{'OnFoot': 96, 'Still': 1, 'Unknown': 3, 'Walking': 96}"
20221019113522520,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019113601079,OnFoot,94,"{'InVehicle': 1, 'OnBycicle': 1, 'OnFoot': 94, 'Running': 2, 'Unknown': 2, 'Walking': 94}"
20221019113719154,OnFoot,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}"
20221019113756132,OnFoot,89,"{'OnBycicle': 2, 'OnFoot': 89, 'Running': 6, 'Unknown': 3, 'Walking': 89}"
20221019113826224,OnFoot,93,"{'OnBycicle': 2, 'OnFoot': 93, 'Running': 2, 'Still': 1, 'Unknown': 2, 'Walking': 93}"
20221019113846929,OnFoot,96,"{'OnFoot': 96, 'Running': 2, 'Unknown': 2, 'Walking': 96}"
20221019113912421,OnFoot,96,"{'OnFoot': 96, 'Still': 1, 'Unknown': 3, 'Walking': 96}"
20221019120521338,OnFoot,95,"{'InVehicle': 1, 'OnBycicle': 1, 'OnFoot': 95, 'Running': 1, 'Unknown': 2, 'Walking': 95}"
20221019120602531,OnFoot,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}"
20221019120639973,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019120739577,OnFoot,92,"{'OnBycicle': 1, 'OnFoot': 92, 'Running': 4, 'Still': 1, 'Unknown': 2, 'Walking': 92}"
20221019120817560,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019120854994,OnFoot,97,"{'OnFoot': 97, 'Unknown': 3, 'Walking': 97}"
20221019120932117,OnFoot,98,"{'OnFoot': 98, 'Unknown': 2, 'Walking': 98}"
20221019121009233,OnFoot,97,"{'OnFoot': 97, 'Running': 2, 'Unknown': 1, 'Walking': 97}"
20221019121049808,OnFoot,97,"{'OnFoot': 97, 'Running': 1, 'Unknown': 2, 'Walking': 97}"
20221019121133866,OnFoot,97,"{'OnFoot': 97, 'Unknown': 3, 'Walking': 97}"
20221019141759302,OnFoot,91,"{'OnBycicle': 1, 'OnFoot': 91, 'Running': 4, 'Still': 1, 'Unknown': 3, 'Walking': 91}"
20221019141816819,OnFoot,87,"{'InVehicle': 1, 'OnBycicle': 2, 'OnFoot': 87, 'Running': 4, 'Still': 5, 'Unknown': 1, 'Walking': 87}"
20221019141830324,OnFoot,92,"{'OnBycicle': 1, 'OnFoot': 92, 'Running': 4, 'Unknown': 3, 'Walking': 92}"
20221019143111999,OnFoot,97,"{'OnBycicle': 1, 'OnFoot': 97, 'Running': 1, 'Unknown': 1, 'Walking': 97}"
20221019143149382,OnFoot,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}"
20221019170808261,OnFoot,95,"{'InVehicle': 1, 'OnBycicle': 1, 'OnFoot': 95, 'Running': 1, 'Unknown': 2, 'Walking': 95}"
20221019171041577,OnFoot,97,"{'OnBycicle': 1, 'OnFoot': 97, 'Running': 1, 'Unknown': 1, 'Walking': 97}"
20221019192243501,OnFoot,96,"{'OnBycicle': 1, 'OnFoot': 96, 'Running': 1, 'Unknown': 2, 'Walking': 96}"
20221019192330944,OnFoot,91,"{'InVehicle': 1, 'OnBycicle': 2, 'OnFoot': 91, 'Running': 3, 'Still': 1, 'Unknown': 1, 'Walking': 91}"
20221019192449419,OnFoot,86,"{'InVehicle': 2, 'OnBycicle': 5, 'OnFoot': 86, 'Running': 2, 'Still': 2, 'Unknown': 1, 'Walking': 86}"
20221019192525680,OnFoot,97,"{'OnFoot': 97, 'Running': 1, 'Unknown': 2, 'Walking': 97}"
20221019192612808,OnFoot,95,"{'OnBycicle': 1, 'OnFoot': 95, 'Running': 2, 'Unknown': 2, 'Walking': 95}"
20221019194129621,OnFoot,91,"{'OnBycicle': 5, 'OnFoot': 91, 'Running': 1, 'Still': 1, 'Unknown': 2, 'Walking': 91}"
20221019194214254,OnFoot,93,"{'OnBycicle': 1, 'OnFoot': 93, 'Running': 2, 'Still': 2, 'Unknown': 2, 'Walking': 93}"
20221019194251616,OnFoot,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}"
20221019023515514,Still,100,{'Still': 100}
20221019030457531,Still,100,{'Still': 100}
20221019033014318,Still,100,{'Still': 100}
20221019042423719,Still,100,{'Still': 100}
20221019060921327,Still,100,{'Still': 100}
20221019062026124,Still,100,{'Still': 100}
20221019062514870,Still,100,{'Still': 100}
20221019064537093,Still,100,{'Still': 100}
20221019073856085,Still,100,{'Still': 100}
20221019073925989,Still,100,{'Still': 100}
20221019074743413,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019074820536,Still,100,{'Still': 100}
20221019074905134,Still,100,{'Still': 100}
20221019074942710,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019075020338,Still,100,{'Still': 100}
20221019075057718,Still,100,{'Still': 100}
20221019075131120,Still,100,{'Still': 100}
20221019075204023,Still,100,{'Still': 100}
20221019075241428,Still,100,{'Still': 100}
20221019075318921,Still,100,{'Still': 100}
20221019075355217,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019075442626,Still,100,{'Still': 100}
20221019075519489,Still,100,{'Still': 100}
20221019075553178,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019080341311,Still,100,{'Still': 100}
20221019080525970,Still,100,{'Still': 100}
20221019080554649,Still,100,{'Still': 100}
20221019081332004,Still,100,{'Still': 100}
20221019081335291,Still,100,{'Still': 100}
20221019081353968,Still,45,"{'InVehicle': 22, 'OnBycicle': 2, 'OnFoot': 12, 'Still': 45, 'Unknown': 1, 'Walking': 12}"
20221019081419336,Still,100,{'Still': 100}
20221019081524967,Still,100,{'Still': 100}
20221019081620796,Still,100,{'Still': 100}
20221019082154186,Still,100,{'Still': 100}
20221019082233976,Still,100,{'Still': 100}
20221019082352236,Still,100,{'Still': 100}
20221019082426004,Still,100,{'Still': 100}
20221019082444841,Still,100,{'Still': 100}
20221019082606986,Still,100,{'Still': 100}
20221019082643951,Still,43,"{'InVehicle': 14, 'OnBycicle': 6, 'OnFoot': 26, 'Running': 1, 'Still': 43, 'Unknown': 1, 'Walking': 26}"
20221019083142845,Still,100,{'Still': 100}
20221019083220218,Still,100,{'Still': 100}
20221019083312776,Still,100,{'Still': 100}
20221019083358151,Still,38,"{'InVehicle': 14, 'OnBycicle': 12, 'OnFoot': 28, 'Running': 1, 'Still': 38, 'Unknown': 2, 'Walking': 28}"
20221019083624699,Still,38,"{'InVehicle': 25, 'OnBycicle': 3, 'OnFoot': 19, 'Still': 38, 'Unknown': 3, 'Walking': 19}"
20221019084220559,Still,100,{'Still': 100}
20221019084438736,Still,96,"{'InVehicle': 1, 'Still': 96, 'Unknown': 2}"
20221019084446216,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019084455419,Still,98,"{'InVehicle': 1, 'Still': 98, 'Unknown': 1}"
20221019084513524,Still,57,"{'InVehicle': 21, 'OnBycicle': 3, 'OnFoot': 9, 'Still': 57, 'Unknown': 2, 'Walking': 9}"
20221019084532036,Still,100,{'Still': 100}
20221019084549657,Still,47,"{'InVehicle': 28, 'OnBycicle': 3, 'OnFoot': 10, 'Still': 47, 'Unknown': 2, 'Walking': 10}"
20221019084844223,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019085128216,Still,98,"{'InVehicle': 1, 'Still': 98, 'Unknown': 1}"
20221019085141210,Still,47,"{'InVehicle': 34, 'OnBycicle': 2, 'OnFoot': 5, 'Still': 47, 'Unknown': 2, 'Walking': 5}"
20221019090644313,Still,96,"{'InVehicle': 1, 'Still': 96, 'Unknown': 2}"
20221019090717474,Still,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 2}"
20221019091821064,Still,100,{'Still': 100}
20221019091903260,Still,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 1}"
20221019091940820,Still,100,{'Still': 100}
20221019092018238,Still,100,{'Still': 100}
20221019092055276,Still,100,{'Still': 100}
20221019092130085,Still,100,{'Still': 100}
20221019092210130,Still,100,{'Still': 100}
20221019092243256,Still,100,{'Still': 100}
20221019092319187,Still,100,{'Still': 100}
20221019092356535,Still,100,{'Still': 100}
20221019092431238,Still,100,{'Still': 100}
20221019092508753,Still,100,{'Still': 100}
20221019092542863,Still,100,{'Still': 100}
20221019092620243,Still,100,{'Still': 100}
20221019092655328,Still,100,{'Still': 100}
20221019093532081,Still,100,{'Still': 100}
20221019104047483,Still,100,{'Still': 100}
20221019104534265,Still,100,{'Still': 100}
20221019104804156,Still,100,{'Still': 100}
20221019104838145,Still,100,{'Still': 100}
20221019104915622,Still,100,{'Still': 100}
20221019104955703,Still,100,{'Still': 100}
20221019105030274,Still,100,{'Still': 100}
20221019105107667,Still,100,{'Still': 100}
20221019105145076,Still,100,{'Still': 100}
20221019105222475,Still,100,{'Still': 100}
20221019105301220,Still,100,{'Still': 100}
20221019105337296,Still,100,{'Still': 100}
20221019105412108,Still,100,{'Still': 100}
20221019105449500,Still,100,{'Still': 100}
20221019105528713,Still,100,{'Still': 100}
20221019105606039,Still,100,{'Still': 100}
20221019105643770,Still,100,{'Still': 100}
20221019111150237,Still,100,{'Still': 100}
20221019111551260,Still,100,{'Still': 100}
20221019111935818,Still,100,{'Still': 100}
20221019112013233,Still,96,"{'InVehicle': 2, 'Still': 96, 'Unknown': 2}"
20221019112100231,Still,30,"{'InVehicle': 20, 'OnBycicle': 9, 'OnFoot': 27, 'Running': 1, 'Still': 30, 'Unknown': 2, 'Walking': 27}"
20221019112215014,Still,100,{'Still': 100}
20221019112253213,Still,100,{'Still': 100}
20221019112328341,Still,100,{'Still': 100}
20221019112402982,Still,100,{'Still': 100}
20221019112413521,Still,100,{'Still': 100}
20221019112446027,Still,100,{'Still': 100}
20221019112522432,Still,100,{'Still': 100}
20221019112559810,Still,100,{'Still': 100}
20221019112632779,Still,100,{'Still': 100}
20221019112710128,Still,100,{'Still': 100}
20221019112742552,Still,100,{'Still': 100}
20221019112813081,Still,100,{'Still': 100}
20221019112850241,Still,100,{'Still': 100}
20221019112934244,Still,100,{'Still': 100}
20221019113007228,Still,100,{'Still': 100}
20221019113047632,Still,40,"{'InVehicle': 20, 'OnBycicle': 6, 'OnFoot': 19, 'Still': 40, 'Unknown': 1, 'Walking': 19}"
20221019113240607,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019114029074,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019114123530,Still,100,{'Still': 100}
20221019114405110,Still,53,"{'InVehicle': 33, 'OnBycicle': 2, 'OnFoot': 5, 'Still': 53, 'Unknown': 1, 'Walking': 5}"
20221019114511249,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019115036613,Still,37,"{'InVehicle': 35, 'OnBycicle': 4, 'OnFoot': 14, 'Still': 37, 'Unknown': 2, 'Walking': 14}"
20221019115341594,Still,50,"{'InVehicle': 24, 'OnBycicle': 4, 'OnFoot': 9, 'Still': 50, 'Unknown': 2, 'Walking': 9}"
20221019115351235,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019115733258,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221019120032384,Still,100,{'Still': 100}
20221019120042922,Still,96,"{'InVehicle': 2, 'Still': 96, 'Unknown': 1}"
20221019120243703,Still,100,{'Still': 100}
20221019120411060,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019121300853,Still,98,"{'OnFoot': 1, 'Still': 98, 'Unknown': 1, 'Walking': 1}"
20221019121333526,Still,96,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 96, 'Unknown': 2, 'Walking': 1}"
20221019121420668,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221019121458447,Still,100,{'Still': 100}
20221019121535908,Still,100,{'Still': 100}
20221019121623274,Still,100,{'Still': 100}
20221019121704719,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221019121741116,Still,100,{'Still': 100}
20221019121824456,Still,100,{'Still': 100}
20221019121901873,Still,100,{'Still': 100}
20221019121937404,Still,100,{'Still': 100}
20221019122011894,Still,100,{'Still': 100}
20221019122048211,Still,100,{'Still': 100}
20221019122125614,Still,100,{'Still': 100}
20221019123631461,Still,100,{'Still': 100}
20221019123944514,Still,100,{'Still': 100}
20221019125540230,Still,100,{'Still': 100}
20221019125603879,Still,100,{'Still': 100}
20221019125641265,Still,100,{'Still': 100}
20221019125718706,Still,100,{'Still': 100}
20221019125805980,Still,100,{'Still': 100}
20221019125841708,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019125916990,Still,100,{'Still': 100}
20221019125938142,Still,100,{'Still': 100}
20221019130024110,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221019130106807,Still,100,{'Still': 100}
20221019130138344,Still,100,{'Still': 100}
20221019130215689,Still,100,{'Still': 100}
20221019130248973,Still,100,{'Still': 100}
20221019130327264,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019130405091,Still,100,{'Still': 100}
20221019130537070,Still,100,{'Still': 100}
20221019130732433,Still,100,{'Still': 100}
20221019131145141,Still,100,{'Still': 100}
20221019133054443,Still,100,{'Still': 100}
20221019134438387,Still,100,{'Still': 100}
20221019134938769,Still,100,{'Still': 100}
20221019135356003,Still,100,{'Still': 100}
20221019135756068,Still,100,{'Still': 100}
20221019140004738,Still,100,{'Still': 100}
20221019140142380,Still,100,{'Still': 100}
20221019141105900,Still,100,{'Still': 100}
20221019141106131,Still,100,{'Still': 100}
20221019141626743,Still,100,{'Still': 100}
20221019141720877,Still,100,{'Still': 100}
20221019141912959,Still,51,"{'InVehicle': 3, 'OnBycicle': 2, 'OnFoot': 40, 'Running': 1, 'Still': 51, 'Unknown': 2, 'Walking': 40}"
20221019141950424,Still,98,"{'InVehicle': 1, 'Still': 98, 'Unknown': 1}"
20221019142041375,Still,100,{'Still': 100}
20221019142117881,Still,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 1}"
20221019142151617,Still,100,{'Still': 100}
20221019142237111,Still,100,{'Still': 100}
20221019142310647,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019142347655,Still,96,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 96, 'Unknown': 2, 'Walking': 1}"
20221019142403444,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019142441447,Still,41,"{'InVehicle': 14, 'OnBycicle': 12, 'OnFoot': 21, 'Running': 1, 'Still': 41, 'Unknown': 1, 'Walking': 21}"
20221019143735002,Still,100,{'Still': 100}
20221019143812277,Still,100,{'Still': 100}
20221019143842216,Still,100,{'Still': 100}
20221019143919735,Still,100,{'Still': 100}
20221019143956586,Still,100,{'Still': 100}
20221019144034273,Still,100,{'Still': 100}
20221019144111799,Still,100,{'Still': 100}
20221019144149218,Still,100,{'Still': 100}
20221019144231236,Still,100,{'Still': 100}
20221019144304756,Still,100,{'Still': 100}
20221019144342215,Still,100,{'Still': 100}
20221019144419651,Still,100,{'Still': 100}
20221019144457075,Still,100,{'Still': 100}
20221019144534083,Still,100,{'Still': 100}
20221019153018045,Still,100,{'Still': 100}
20221019163709666,Still,100,{'Still': 100}
20221019164535480,Still,100,{'Still': 100}
20221019170928776,Still,100,{'Still': 100}
20221019171004359,Still,100,{'Still': 100}
20221019171353139,Still,65,"{'InVehicle': 12, 'OnBycicle': 6, 'OnFoot': 9, 'Still': 65, 'Unknown': 1, 'Walking': 9}"
20221019171430462,Still,100,{'Still': 100}
20221019171503266,Still,100,{'Still': 100}
20221019171533909,Still,98,"{'InVehicle': 1, 'Still': 98}"
20221019171607030,Still,100,{'Still': 100}
20221019171644420,Still,100,{'Still': 100}
20221019171718601,Still,100,{'Still': 100}
20221019171752013,Still,100,{'Still': 100}
20221019171828433,Still,100,{'Still': 100}
20221019171905830,Still,100,{'Still': 100}
20221019171941347,Still,100,{'Still': 100}
20221019172017693,Still,100,{'Still': 100}
20221019172051223,Still,100,{'Still': 100}
20221019172128614,Still,100,{'Still': 100}
20221019172206034,Still,100,{'Still': 100}
20221019174641196,Still,100,{'Still': 100}
20221019183209946,Still,100,{'Still': 100}
20221019183256907,Still,100,{'Still': 100}
20221019183350740,Still,100,{'Still': 100}
20221019184227003,Still,100,{'Still': 100}
20221019184242922,Still,100,{'Still': 100}
20221019184525965,Still,100,{'Still': 100}
20221019184924848,Still,100,{'Still': 100}
20221019190051186,Still,100,{'Still': 100}
20221019190309283,Still,100,{'Still': 100}
20221019190716971,Still,100,{'Still': 100}
20221019190730613,Still,100,{'Still': 100}
20221019190750923,Still,100,{'Still': 100}
20221019190806576,Still,100,{'Still': 100}
20221019191546509,Still,100,{'Still': 100}
20221019191615988,Still,100,{'Still': 100}
20221019191627430,Still,100,{'Still': 100}
20221019191704220,Still,100,{'Still': 100}
20221019192050116,Still,100,{'Still': 100}
20221019192129268,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019192204201,Still,100,{'Still': 100}
20221019192222141,Still,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 2}"
20221019192650878,Still,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 2}"
20221019192810581,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019192845153,Still,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 1}"
20221019192926392,Still,43,"{'InVehicle': 17, 'OnBycicle': 5, 'OnFoot': 27, 'Still': 43, 'Unknown': 2, 'Walking': 27}"
20221019193144971,Still,43,"{'InVehicle': 19, 'OnBycicle': 8, 'OnFoot': 20, 'Still': 43, 'Unknown': 2, 'Walking': 20}"
20221019193208620,Still,97,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 97, 'Unknown': 1, 'Walking': 1}"
20221019193248226,Still,100,{'Still': 100}
20221019193321829,Still,99,"{'Still': 99, 'Unknown': 1}"
20221019193359050,Still,100,{'Still': 100}
20221019193442177,Still,100,{'Still': 100}
20221019193519876,Still,96,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 96, 'Unknown': 1, 'Walking': 1}"
20221019195331095,Still,57,"{'InVehicle': 7, 'OnBycicle': 19, 'OnFoot': 12, 'Still': 57, 'Unknown': 2, 'Walking': 12}"
20221019195838751,Still,100,{'Still': 100}
20221019195916391,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221019195955391,Still,100,{'Still': 100}
20221019200032811,Still,100,{'Still': 100}
20221019200110251,Still,100,{'Still': 100}
